nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.6
[T1=lambda_reg*alpha=0.00012]
[T2=lambda_reg*(1-alpha)=8e-05]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 7.1
Epoch 1: A_NQ = 94.41, H_NQ = 981900, A_Q = 93.32, H_Q = 53223, zstd_ratio = 3.51%, sparse_ratio = 2.73%, sparsity = 87.27% , sparse_accuracy = 93.31, training_time = 1054s
Epoch 41: A_NQ = 98.63, H_NQ = 981694, A_Q = 98.55, H_Q = 20130, zstd_ratio = 1.53%, sparse_ratio = 1.10%, sparsity = 96.87% , sparse_accuracy = 98.55, training_time = 470s
Epoch 42: A_NQ = 98.02, H_NQ = 981894, A_Q = 98.25, H_Q = 20320, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.82% , sparse_accuracy = 98.24, training_time = 519s
Epoch 43: A_NQ = 98.67, H_NQ = 981844, A_Q = 98.49, H_Q = 20798, zstd_ratio = 1.57%, sparse_ratio = 1.12%, sparsity = 96.72% , sparse_accuracy = 98.5, training_time = 495s
Epoch 44: A_NQ = 98.62, H_NQ = 981820, A_Q = 98.31, H_Q = 20517, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.78% , sparse_accuracy = 98.32, training_time = 447s
Epoch 45: A_NQ = 98.42, H_NQ = 981884, A_Q = 98.15, H_Q = 19888, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.92% , sparse_accuracy = 98.15, training_time = 454s
Epoch 46: A_NQ = 98.47, H_NQ = 981816, A_Q = 98.52, H_Q = 20201, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.85% , sparse_accuracy = 98.5, training_time = 509s
Epoch 47: A_NQ = 98.79, H_NQ = 981874, A_Q = 98.67, H_Q = 20119, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.86% , sparse_accuracy = 98.66, training_time = 469s
Epoch 48: A_NQ = 98.55, H_NQ = 981894, A_Q = 98.51, H_Q = 19779, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.93% , sparse_accuracy = 98.51, training_time = 444s
Epoch 49: A_NQ = 98.43, H_NQ = 981900, A_Q = 98.58, H_Q = 19908, zstd_ratio = 1.52%, sparse_ratio = 1.09%, sparsity = 96.90% , sparse_accuracy = 98.59, training_time = 455s
Epoch 50: A_NQ = 98.79, H_NQ = 981852, A_Q = 98.73, H_Q = 20277, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.82% , sparse_accuracy = 98.72, training_time = 464s
Epoch 51: A_NQ = 98.5, H_NQ = 981832, A_Q = 98.56, H_Q = 20082, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.87% , sparse_accuracy = 98.56, training_time = 456s
Epoch 52: A_NQ = 98.41, H_NQ = 981894, A_Q = 98.22, H_Q = 19130, zstd_ratio = 1.44%, sparse_ratio = 1.06%, sparsity = 97.07% , sparse_accuracy = 98.19, training_time = 994s
Epoch 53: A_NQ = 98.5, H_NQ = 981884, A_Q = 98.62, H_Q = 19777, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.94% , sparse_accuracy = 98.62, training_time = 1003s
Epoch 54: A_NQ = 98.56, H_NQ = 981843, A_Q = 98.44, H_Q = 19861, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.92% , sparse_accuracy = 98.44, training_time = 1009s
Epoch 55: A_NQ = 98.7, H_NQ = 981872, A_Q = 98.83, H_Q = 19883, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.90% , sparse_accuracy = 98.84, training_time = 990s
Epoch 56: A_NQ = 98.54, H_NQ = 981864, A_Q = 98.6, H_Q = 19415, zstd_ratio = 1.49%, sparse_ratio = 1.06%, sparsity = 97.00% , sparse_accuracy = 98.59, training_time = 994s
Epoch 57: A_NQ = 98.5, H_NQ = 981799, A_Q = 98.62, H_Q = 20193, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.84% , sparse_accuracy = 98.61, training_time = 986s
Epoch 58: A_NQ = 98.77, H_NQ = 981577, A_Q = 98.69, H_Q = 19856, zstd_ratio = 1.51%, sparse_ratio = 1.08%, sparsity = 96.91% , sparse_accuracy = 98.68, training_time = 974s
Epoch 59: A_NQ = 98.85, H_NQ = 981884, A_Q = 98.86, H_Q = 19792, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.92% , sparse_accuracy = 98.84, training_time = 978s
Epoch 60: A_NQ = 98.65, H_NQ = 981845, A_Q = 98.43, H_Q = 20046, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.86% , sparse_accuracy = 98.43, training_time = 986s
Epoch 61: A_NQ = 98.54, H_NQ = 981758, A_Q = 98.73, H_Q = 19389, zstd_ratio = 1.48%, sparse_ratio = 1.06%, sparsity = 97.01% , sparse_accuracy = 98.72, training_time = 988s
Epoch 62: A_NQ = 98.33, H_NQ = 981872, A_Q = 98.32, H_Q = 19904, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.89% , sparse_accuracy = 98.32, training_time = 987s
Epoch 63: A_NQ = 97.99, H_NQ = 981762, A_Q = 98.51, H_Q = 19884, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.89% , sparse_accuracy = 98.48, training_time = 1033s
Epoch 64: A_NQ = 98.01, H_NQ = 981886, A_Q = 98.44, H_Q = 19988, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.87% , sparse_accuracy = 98.42, training_time = 1043s
Epoch 65: A_NQ = 98.33, H_NQ = 981886, A_Q = 97.96, H_Q = 20467, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.76% , sparse_accuracy = 97.97, training_time = 1047s
Epoch 66: A_NQ = 98.61, H_NQ = 981840, A_Q = 98.56, H_Q = 19449, zstd_ratio = 1.50%, sparse_ratio = 1.06%, sparsity = 96.99% , sparse_accuracy = 98.54, training_time = 1048s
Epoch 67: A_NQ = 98.16, H_NQ = 981719, A_Q = 98.56, H_Q = 18946, zstd_ratio = 1.48%, sparse_ratio = 1.06%, sparsity = 97.10% , sparse_accuracy = 98.54, training_time = 1046s
Epoch 68: A_NQ = 98.32, H_NQ = 981874, A_Q = 98.65, H_Q = 19627, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.95% , sparse_accuracy = 98.65, training_time = 1029s
Epoch 69: A_NQ = 98.89, H_NQ = 981850, A_Q = 98.3, H_Q = 19930, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.89% , sparse_accuracy = 98.29, training_time = 1012s
Epoch 70: A_NQ = 98.55, H_NQ = 981888, A_Q = 98.57, H_Q = 19510, zstd_ratio = 1.50%, sparse_ratio = 1.07%, sparsity = 96.97% , sparse_accuracy = 98.55, training_time = 1024s
Epoch 71: A_NQ = 98.33, H_NQ = 981892, A_Q = 98.55, H_Q = 19324, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 97.01% , sparse_accuracy = 98.55, training_time = 1017s
Epoch 72: A_NQ = 98.62, H_NQ = 981900, A_Q = 98.66, H_Q = 19533, zstd_ratio = 1.50%, sparse_ratio = 1.08%, sparsity = 96.97% , sparse_accuracy = 98.64, training_time = 1006s
Epoch 73: A_NQ = 98.58, H_NQ = 981906, A_Q = 98.63, H_Q = 18845, zstd_ratio = 1.44%, sparse_ratio = 1.04%, sparsity = 97.12% , sparse_accuracy = 98.62, training_time = 994s
Epoch 74: A_NQ = 98.69, H_NQ = 981837, A_Q = 98.54, H_Q = 19429, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.99% , sparse_accuracy = 98.52, training_time = 994s
Epoch 75: A_NQ = 98.53, H_NQ = 981798, A_Q = 98.59, H_Q = 19769, zstd_ratio = 1.48%, sparse_ratio = 1.09%, sparsity = 96.91% , sparse_accuracy = 98.57, training_time = 987s
Epoch 76: A_NQ = 98.58, H_NQ = 981890, A_Q = 98.75, H_Q = 19752, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.92% , sparse_accuracy = 98.75, training_time = 966s
Epoch 77: A_NQ = 98.41, H_NQ = 981830, A_Q = 98.67, H_Q = 19033, zstd_ratio = 1.47%, sparse_ratio = 1.05%, sparsity = 97.08% , sparse_accuracy = 98.65, training_time = 932s
Epoch 78: A_NQ = 98.52, H_NQ = 981862, A_Q = 98.69, H_Q = 19520, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.97% , sparse_accuracy = 98.65, training_time = 925s
Epoch 79: A_NQ = 98.91, H_NQ = 981872, A_Q = 98.75, H_Q = 19018, zstd_ratio = 1.47%, sparse_ratio = 1.05%, sparsity = 97.08% , sparse_accuracy = 98.73, training_time = 924s
Epoch 80: A_NQ = 98.45, H_NQ = 981886, A_Q = 98.63, H_Q = 19727, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.92% , sparse_accuracy = 98.61, training_time = 921s
Epoch 81: A_NQ = 98.73, H_NQ = 981870, A_Q = 98.79, H_Q = 19251, zstd_ratio = 1.48%, sparse_ratio = 1.06%, sparsity = 97.03% , sparse_accuracy = 98.79, training_time = 950s
Epoch 82: A_NQ = 98.63, H_NQ = 981864, A_Q = 98.5, H_Q = 19412, zstd_ratio = 1.48%, sparse_ratio = 1.06%, sparsity = 96.99% , sparse_accuracy = 98.52, training_time = 935s
Epoch 83: A_NQ = 98.79, H_NQ = 981852, A_Q = 98.43, H_Q = 19144, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.05% , sparse_accuracy = 98.42, training_time = 925s
Epoch 84: A_NQ = 98.28, H_NQ = 981842, A_Q = 98.38, H_Q = 19107, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.07% , sparse_accuracy = 98.39, training_time = 924s
Epoch 85: A_NQ = 98.52, H_NQ = 981854, A_Q = 98.43, H_Q = 19275, zstd_ratio = 1.48%, sparse_ratio = 1.06%, sparsity = 97.02% , sparse_accuracy = 98.43, training_time = 933s
Epoch 86: A_NQ = 98.66, H_NQ = 981846, A_Q = 98.59, H_Q = 18561, zstd_ratio = 1.44%, sparse_ratio = 1.03%, sparsity = 97.17% , sparse_accuracy = 98.6, training_time = 933s
Epoch 87: A_NQ = 98.84, H_NQ = 981876, A_Q = 98.69, H_Q = 19623, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.94% , sparse_accuracy = 98.68, training_time = 919s
Epoch 88: A_NQ = 98.78, H_NQ = 981837, A_Q = 98.78, H_Q = 19210, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.04% , sparse_accuracy = 98.76, training_time = 913s
Epoch 89: A_NQ = 98.5, H_NQ = 981684, A_Q = 98.4, H_Q = 19350, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 97.00% , sparse_accuracy = 98.39, training_time = 919s
Epoch 90: A_NQ = 98.57, H_NQ = 981824, A_Q = 98.57, H_Q = 19278, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 97.01% , sparse_accuracy = 98.58, training_time = 923s
Epoch 91: A_NQ = 98.6, H_NQ = 981814, A_Q = 98.67, H_Q = 19132, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.05% , sparse_accuracy = 98.66, training_time = 923s
Epoch 92: A_NQ = 98.76, H_NQ = 981826, A_Q = 98.87, H_Q = 18444, zstd_ratio = 1.41%, sparse_ratio = 1.03%, sparsity = 97.20% , sparse_accuracy = 98.86, training_time = 920s
Epoch 93: A_NQ = 98.68, H_NQ = 981820, A_Q = 98.76, H_Q = 19273, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.02% , sparse_accuracy = 98.75, training_time = 914s
Epoch 94: A_NQ = 98.49, H_NQ = 981878, A_Q = 98.67, H_Q = 19519, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 96.96% , sparse_accuracy = 98.67, training_time = 926s
Epoch 95: A_NQ = 98.42, H_NQ = 981852, A_Q = 98.52, H_Q = 18877, zstd_ratio = 1.44%, sparse_ratio = 1.04%, sparsity = 97.10% , sparse_accuracy = 98.51, training_time = 930s
Epoch 96: A_NQ = 98.66, H_NQ = 981860, A_Q = 98.37, H_Q = 19138, zstd_ratio = 1.42%, sparse_ratio = 1.05%, sparsity = 97.03% , sparse_accuracy = 98.38, training_time = 921s
Epoch 97: A_NQ = 98.68, H_NQ = 981894, A_Q = 98.49, H_Q = 18997, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.06% , sparse_accuracy = 98.49, training_time = 920s
Epoch 98: A_NQ = 98.36, H_NQ = 981854, A_Q = 98.54, H_Q = 19283, zstd_ratio = 1.45%, sparse_ratio = 1.06%, sparsity = 97.01% , sparse_accuracy = 98.54, training_time = 921s
Epoch 99: A_NQ = 98.77, H_NQ = 981842, A_Q = 98.72, H_Q = 18793, zstd_ratio = 1.42%, sparse_ratio = 1.03%, sparsity = 97.11% , sparse_accuracy = 98.75, training_time = 439s
Epoch 100: A_NQ = 98.8, H_NQ = 981836, A_Q = 98.86, H_Q = 19668, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.91% , sparse_accuracy = 98.83, training_time = 494s
------------------------------------------------------------
delta = 6.9
Epoch 1: A_NQ = 96.18, H_NQ = 981890, A_Q = 95.13, H_Q = 50569, zstd_ratio = 3.19%, sparse_ratio = 2.54%, sparsity = 88.48% , sparse_accuracy = 95.21, training_time = 938s
Epoch 2: A_NQ = 97.27, H_NQ = 981902, A_Q = 97.37, H_Q = 42424, zstd_ratio = 2.80%, sparse_ratio = 2.18%, sparsity = 91.21% , sparse_accuracy = 97.39, training_time = 828s
Epoch 3: A_NQ = 96.32, H_NQ = 981812, A_Q = 96.88, H_Q = 36999, zstd_ratio = 2.53%, sparse_ratio = 1.91%, sparsity = 92.84% , sparse_accuracy = 96.92, training_time = 880s
Epoch 4: A_NQ = 97.64, H_NQ = 981908, A_Q = 97.26, H_Q = 34792, zstd_ratio = 2.42%, sparse_ratio = 1.83%, sparsity = 93.46% , sparse_accuracy = 97.26, training_time = 877s
Epoch 5: A_NQ = 98.04, H_NQ = 981896, A_Q = 97.91, H_Q = 30463, zstd_ratio = 2.14%, sparse_ratio = 1.60%, sparsity = 94.57% , sparse_accuracy = 97.87, training_time = 890s
Epoch 6: A_NQ = 97.56, H_NQ = 981834, A_Q = 97.56, H_Q = 29341, zstd_ratio = 2.06%, sparse_ratio = 1.53%, sparsity = 94.85% , sparse_accuracy = 97.55, training_time = 1164s
Epoch 7: A_NQ = 98.31, H_NQ = 981872, A_Q = 98.36, H_Q = 28389, zstd_ratio = 2.03%, sparse_ratio = 1.49%, sparsity = 95.08% , sparse_accuracy = 98.32, training_time = 1177s
Epoch 8: A_NQ = 98.18, H_NQ = 981892, A_Q = 98.27, H_Q = 27714, zstd_ratio = 1.96%, sparse_ratio = 1.46%, sparsity = 95.24% , sparse_accuracy = 98.26, training_time = 939s
Epoch 9: A_NQ = 98.28, H_NQ = 981900, A_Q = 98.16, H_Q = 26982, zstd_ratio = 1.95%, sparse_ratio = 1.42%, sparsity = 95.42% , sparse_accuracy = 98.12, training_time = 914s
Epoch 10: A_NQ = 98.41, H_NQ = 981700, A_Q = 98.41, H_Q = 26428, zstd_ratio = 1.91%, sparse_ratio = 1.41%, sparsity = 95.55% , sparse_accuracy = 98.39, training_time = 879s
Epoch 11: A_NQ = 97.6, H_NQ = 981880, A_Q = 97.88, H_Q = 25558, zstd_ratio = 1.86%, sparse_ratio = 1.38%, sparsity = 95.75% , sparse_accuracy = 97.88, training_time = 1024s
Epoch 12: A_NQ = 98.12, H_NQ = 981867, A_Q = 98.65, H_Q = 25472, zstd_ratio = 1.88%, sparse_ratio = 1.37%, sparsity = 95.77% , sparse_accuracy = 98.63, training_time = 1086s
Epoch 13: A_NQ = 98.65, H_NQ = 981878, A_Q = 98.68, H_Q = 24501, zstd_ratio = 1.81%, sparse_ratio = 1.33%, sparsity = 95.98% , sparse_accuracy = 98.68, training_time = 1017s
Epoch 14: A_NQ = 98.39, H_NQ = 981898, A_Q = 98.06, H_Q = 24430, zstd_ratio = 1.81%, sparse_ratio = 1.33%, sparsity = 95.99% , sparse_accuracy = 98.05, training_time = 1075s
Epoch 15: A_NQ = 98.42, H_NQ = 981850, A_Q = 98.32, H_Q = 24064, zstd_ratio = 1.81%, sparse_ratio = 1.31%, sparsity = 96.07% , sparse_accuracy = 98.29, training_time = 1061s
Epoch 16: A_NQ = 98.1, H_NQ = 981808, A_Q = 98.36, H_Q = 22574, zstd_ratio = 1.71%, sparse_ratio = 1.24%, sparsity = 96.39% , sparse_accuracy = 98.39, training_time = 960s
Epoch 17: A_NQ = 98.41, H_NQ = 981902, A_Q = 98.51, H_Q = 23154, zstd_ratio = 1.73%, sparse_ratio = 1.27%, sparsity = 96.26% , sparse_accuracy = 98.51, training_time = 1067s
Epoch 18: A_NQ = 98.39, H_NQ = 981798, A_Q = 98.57, H_Q = 22482, zstd_ratio = 1.70%, sparse_ratio = 1.24%, sparsity = 96.41% , sparse_accuracy = 98.58, training_time = 896s
Epoch 19: A_NQ = 98.44, H_NQ = 981896, A_Q = 97.98, H_Q = 22623, zstd_ratio = 1.70%, sparse_ratio = 1.25%, sparsity = 96.38% , sparse_accuracy = 97.97, training_time = 1046s
Epoch 20: A_NQ = 98.16, H_NQ = 981880, A_Q = 98.58, H_Q = 22317, zstd_ratio = 1.69%, sparse_ratio = 1.22%, sparsity = 96.44% , sparse_accuracy = 98.57, training_time = 925s
Epoch 21: A_NQ = 98.46, H_NQ = 981858, A_Q = 98.55, H_Q = 22038, zstd_ratio = 1.67%, sparse_ratio = 1.20%, sparsity = 96.50% , sparse_accuracy = 98.56, training_time = 951s
Epoch 22: A_NQ = 98.64, H_NQ = 981898, A_Q = 98.55, H_Q = 21825, zstd_ratio = 1.66%, sparse_ratio = 1.20%, sparsity = 96.54% , sparse_accuracy = 98.57, training_time = 940s
Epoch 23: A_NQ = 98.37, H_NQ = 981896, A_Q = 98.59, H_Q = 21628, zstd_ratio = 1.64%, sparse_ratio = 1.21%, sparsity = 96.59% , sparse_accuracy = 98.58, training_time = 966s
Epoch 24: A_NQ = 98.25, H_NQ = 981888, A_Q = 98.41, H_Q = 21053, zstd_ratio = 1.63%, sparse_ratio = 1.18%, sparsity = 96.70% , sparse_accuracy = 98.41, training_time = 917s
Epoch 25: A_NQ = 98.65, H_NQ = 981684, A_Q = 98.62, H_Q = 21518, zstd_ratio = 1.64%, sparse_ratio = 1.20%, sparsity = 96.60% , sparse_accuracy = 98.62, training_time = 925s
Epoch 26: A_NQ = 98.1, H_NQ = 981870, A_Q = 98.17, H_Q = 21238, zstd_ratio = 1.63%, sparse_ratio = 1.18%, sparsity = 96.66% , sparse_accuracy = 98.2, training_time = 942s
Epoch 27: A_NQ = 98.37, H_NQ = 981836, A_Q = 98.4, H_Q = 20574, zstd_ratio = 1.59%, sparse_ratio = 1.15%, sparsity = 96.80% , sparse_accuracy = 98.39, training_time = 917s
Epoch 28: A_NQ = 98.33, H_NQ = 981854, A_Q = 98.14, H_Q = 20435, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.82% , sparse_accuracy = 98.14, training_time = 1019s
Epoch 29: A_NQ = 98.63, H_NQ = 981888, A_Q = 98.59, H_Q = 20414, zstd_ratio = 1.56%, sparse_ratio = 1.13%, sparsity = 96.82% , sparse_accuracy = 98.57, training_time = 1123s
Epoch 30: A_NQ = 98.23, H_NQ = 981834, A_Q = 98.57, H_Q = 20174, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.87% , sparse_accuracy = 98.56, training_time = 892s
Epoch 31: A_NQ = 98.51, H_NQ = 981882, A_Q = 98.49, H_Q = 19938, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.92% , sparse_accuracy = 98.5, training_time = 1115s
Epoch 32: A_NQ = 98.33, H_NQ = 981747, A_Q = 98.69, H_Q = 20316, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.84% , sparse_accuracy = 98.7, training_time = 1136s
Epoch 33: A_NQ = 98.55, H_NQ = 981874, A_Q = 98.73, H_Q = 20593, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.77% , sparse_accuracy = 98.69, training_time = 1137s
Epoch 34: A_NQ = 98.49, H_NQ = 981743, A_Q = 98.66, H_Q = 20111, zstd_ratio = 1.56%, sparse_ratio = 1.11%, sparsity = 96.88% , sparse_accuracy = 98.65, training_time = 1301s
Epoch 35: A_NQ = 98.12, H_NQ = 981718, A_Q = 98.52, H_Q = 20245, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.85% , sparse_accuracy = 98.53, training_time = 1106s
Epoch 36: A_NQ = 98.52, H_NQ = 981874, A_Q = 98.56, H_Q = 20648, zstd_ratio = 1.59%, sparse_ratio = 1.14%, sparsity = 96.76% , sparse_accuracy = 98.55, training_time = 913s
Epoch 37: A_NQ = 98.17, H_NQ = 981830, A_Q = 98.63, H_Q = 19348, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 97.04% , sparse_accuracy = 98.64, training_time = 1124s
Epoch 38: A_NQ = 98.66, H_NQ = 981856, A_Q = 98.81, H_Q = 19538, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 97.00% , sparse_accuracy = 98.81, training_time = 915s
Epoch 39: A_NQ = 98.32, H_NQ = 981884, A_Q = 98.35, H_Q = 19949, zstd_ratio = 1.54%, sparse_ratio = 1.10%, sparsity = 96.91% , sparse_accuracy = 98.33, training_time = 898s
Epoch 40: A_NQ = 98.48, H_NQ = 981802, A_Q = 98.76, H_Q = 19484, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 97.01% , sparse_accuracy = 98.76, training_time = 1030s
Epoch 41: A_NQ = 98.38, H_NQ = 981892, A_Q = 98.54, H_Q = 18982, zstd_ratio = 1.49%, sparse_ratio = 1.06%, sparsity = 97.12% , sparse_accuracy = 98.52, training_time = 1085s
Epoch 42: A_NQ = 98.77, H_NQ = 981726, A_Q = 98.57, H_Q = 19099, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.09% , sparse_accuracy = 98.56, training_time = 919s
Epoch 43: A_NQ = 98.42, H_NQ = 981857, A_Q = 98.45, H_Q = 19399, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 97.02% , sparse_accuracy = 98.47, training_time = 1059s
Epoch 44: A_NQ = 98.77, H_NQ = 981872, A_Q = 98.68, H_Q = 19154, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 97.07% , sparse_accuracy = 98.67, training_time = 959s
Epoch 45: A_NQ = 98.65, H_NQ = 981872, A_Q = 98.92, H_Q = 19142, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.08% , sparse_accuracy = 98.93, training_time = 928s
Epoch 46: A_NQ = 98.77, H_NQ = 981844, A_Q = 98.62, H_Q = 19284, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 97.05% , sparse_accuracy = 98.63, training_time = 910s
Epoch 47: A_NQ = 98.18, H_NQ = 981882, A_Q = 98.74, H_Q = 19816, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.93% , sparse_accuracy = 98.75, training_time = 850s
Epoch 48: A_NQ = 98.51, H_NQ = 981890, A_Q = 98.74, H_Q = 19280, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 97.04% , sparse_accuracy = 98.71, training_time = 891s
Epoch 49: A_NQ = 98.67, H_NQ = 981888, A_Q = 98.5, H_Q = 19127, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 97.08% , sparse_accuracy = 98.5, training_time = 894s
Epoch 50: A_NQ = 98.71, H_NQ = 981816, A_Q = 98.72, H_Q = 19201, zstd_ratio = 1.48%, sparse_ratio = 1.08%, sparsity = 97.06% , sparse_accuracy = 98.7, training_time = 1050s
Epoch 51: A_NQ = 98.33, H_NQ = 981710, A_Q = 98.7, H_Q = 19118, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 97.07% , sparse_accuracy = 98.69, training_time = 1047s
Epoch 52: A_NQ = 98.66, H_NQ = 981684, A_Q = 98.79, H_Q = 19013, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 97.09% , sparse_accuracy = 98.79, training_time = 1039s
Epoch 53: A_NQ = 98.65, H_NQ = 981672, A_Q = 98.62, H_Q = 19124, zstd_ratio = 1.48%, sparse_ratio = 1.06%, sparsity = 97.07% , sparse_accuracy = 98.61, training_time = 1021s
Epoch 54: A_NQ = 98.54, H_NQ = 981898, A_Q = 98.74, H_Q = 19276, zstd_ratio = 1.50%, sparse_ratio = 1.07%, sparsity = 97.04% , sparse_accuracy = 98.73, training_time = 1025s
Epoch 55: A_NQ = 98.89, H_NQ = 981866, A_Q = 98.57, H_Q = 18740, zstd_ratio = 1.45%, sparse_ratio = 1.06%, sparsity = 97.16% , sparse_accuracy = 98.57, training_time = 828s
Epoch 56: A_NQ = 98.67, H_NQ = 981906, A_Q = 98.82, H_Q = 19087, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 97.07% , sparse_accuracy = 98.8, training_time = 903s
Epoch 57: A_NQ = 98.78, H_NQ = 981864, A_Q = 98.81, H_Q = 18952, zstd_ratio = 1.45%, sparse_ratio = 1.06%, sparsity = 97.11% , sparse_accuracy = 98.82, training_time = 813s
Epoch 58: A_NQ = 98.84, H_NQ = 981832, A_Q = 98.53, H_Q = 19164, zstd_ratio = 1.49%, sparse_ratio = 1.07%, sparsity = 97.05% , sparse_accuracy = 98.52, training_time = 1009s
Epoch 59: A_NQ = 98.58, H_NQ = 981906, A_Q = 98.45, H_Q = 19254, zstd_ratio = 1.48%, sparse_ratio = 1.07%, sparsity = 97.04% , sparse_accuracy = 98.44, training_time = 871s
Epoch 60: A_NQ = 98.71, H_NQ = 981894, A_Q = 98.72, H_Q = 18742, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.15% , sparse_accuracy = 98.73, training_time = 824s
Epoch 61: A_NQ = 98.47, H_NQ = 981878, A_Q = 98.44, H_Q = 18990, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.09% , sparse_accuracy = 98.44, training_time = 856s
Epoch 62: A_NQ = 98.63, H_NQ = 981892, A_Q = 98.52, H_Q = 19209, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 97.04% , sparse_accuracy = 98.53, training_time = 904s
Epoch 63: A_NQ = 98.58, H_NQ = 981854, A_Q = 98.39, H_Q = 19092, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.07% , sparse_accuracy = 98.4, training_time = 1005s
Epoch 64: A_NQ = 98.14, H_NQ = 981816, A_Q = 98.72, H_Q = 18857, zstd_ratio = 1.47%, sparse_ratio = 1.05%, sparsity = 97.12% , sparse_accuracy = 98.71, training_time = 993s
