nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.5
[T1=lambda_reg*alpha=0.0001]
[T2=lambda_reg*(1-alpha)=0.0001]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 6.3
Epoch 1: A_NQ = 95.61, H_NQ = 981906, A_Q = 96.4, H_Q = 53085, zstd_ratio = 3.50%, sparse_ratio = 2.73%, sparsity = 87.32% , sparse_accuracy = 96.4, training_time = 1397s
Epoch 1: A_NQ = 95.14, H_NQ = 981912, A_Q = 95.94, H_Q = 47489, zstd_ratio = 3.10%, sparse_ratio = 2.43%, sparsity = 89.20% , sparse_accuracy = 95.93, training_time = 1342s
Epoch 2: A_NQ = 96.15, H_NQ = 981892, A_Q = 96.09, H_Q = 42359, zstd_ratio = 2.91%, sparse_ratio = 2.24%, sparsity = 91.01% , sparse_accuracy = 96.16, training_time = 1379s
Epoch 3: A_NQ = 97.57, H_NQ = 981908, A_Q = 97.16, H_Q = 35816, zstd_ratio = 2.50%, sparse_ratio = 1.87%, sparsity = 92.97% , sparse_accuracy = 97.11, training_time = 1635s
Epoch 4: A_NQ = 97.06, H_NQ = 981874, A_Q = 97.29, H_Q = 31877, zstd_ratio = 2.28%, sparse_ratio = 1.69%, sparsity = 94.06% , sparse_accuracy = 97.27, training_time = 1644s
Epoch 5: A_NQ = 97.82, H_NQ = 981864, A_Q = 97.87, H_Q = 29368, zstd_ratio = 2.10%, sparse_ratio = 1.56%, sparsity = 94.72% , sparse_accuracy = 97.87, training_time = 1575s
Epoch 6: A_NQ = 97.94, H_NQ = 981724, A_Q = 97.72, H_Q = 27046, zstd_ratio = 1.96%, sparse_ratio = 1.44%, sparsity = 95.28% , sparse_accuracy = 97.74, training_time = 1449s
Epoch 7: A_NQ = 97.92, H_NQ = 981694, A_Q = 97.57, H_Q = 26430, zstd_ratio = 1.94%, sparse_ratio = 1.42%, sparsity = 95.44% , sparse_accuracy = 97.58, training_time = 1473s
Epoch 8: A_NQ = 97.88, H_NQ = 981892, A_Q = 98.0, H_Q = 25824, zstd_ratio = 1.89%, sparse_ratio = 1.38%, sparsity = 95.58% , sparse_accuracy = 98.05, training_time = 1327s
Epoch 9: A_NQ = 97.88, H_NQ = 981860, A_Q = 97.77, H_Q = 24451, zstd_ratio = 1.83%, sparse_ratio = 1.33%, sparsity = 95.90% , sparse_accuracy = 97.78, training_time = 1509s
Epoch 10: A_NQ = 98.13, H_NQ = 981866, A_Q = 98.42, H_Q = 23607, zstd_ratio = 1.75%, sparse_ratio = 1.28%, sparsity = 96.09% , sparse_accuracy = 98.41, training_time = 1540s
Epoch 11: A_NQ = 98.13, H_NQ = 981892, A_Q = 98.23, H_Q = 23107, zstd_ratio = 1.71%, sparse_ratio = 1.25%, sparsity = 96.20% , sparse_accuracy = 98.18, training_time = 1520s
Epoch 12: A_NQ = 98.21, H_NQ = 981874, A_Q = 98.41, H_Q = 22435, zstd_ratio = 1.69%, sparse_ratio = 1.21%, sparsity = 96.35% , sparse_accuracy = 98.43, training_time = 1525s
Epoch 13: A_NQ = 97.45, H_NQ = 981860, A_Q = 97.74, H_Q = 22128, zstd_ratio = 1.65%, sparse_ratio = 1.20%, sparsity = 96.41% , sparse_accuracy = 97.73, training_time = 1384s
Epoch 14: A_NQ = 98.33, H_NQ = 981874, A_Q = 98.59, H_Q = 21813, zstd_ratio = 1.62%, sparse_ratio = 1.17%, sparsity = 96.47% , sparse_accuracy = 98.58, training_time = 1643s
Epoch 15: A_NQ = 96.77, H_NQ = 981894, A_Q = 98.05, H_Q = 21133, zstd_ratio = 1.59%, sparse_ratio = 1.15%, sparsity = 96.61% , sparse_accuracy = 98.07, training_time = 1633s
Epoch 16: A_NQ = 98.22, H_NQ = 981876, A_Q = 98.16, H_Q = 20291, zstd_ratio = 1.55%, sparse_ratio = 1.11%, sparsity = 96.79% , sparse_accuracy = 98.12, training_time = 1655s
Epoch 17: A_NQ = 98.21, H_NQ = 981844, A_Q = 98.57, H_Q = 20981, zstd_ratio = 1.56%, sparse_ratio = 1.14%, sparsity = 96.64% , sparse_accuracy = 98.55, training_time = 1645s
Epoch 18: A_NQ = 97.74, H_NQ = 981888, A_Q = 98.33, H_Q = 20017, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.85% , sparse_accuracy = 98.34, training_time = 1638s
Epoch 19: A_NQ = 98.36, H_NQ = 981900, A_Q = 98.44, H_Q = 20072, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.83% , sparse_accuracy = 98.44, training_time = 1643s
Epoch 20: A_NQ = 98.0, H_NQ = 981732, A_Q = 98.32, H_Q = 19507, zstd_ratio = 1.49%, sparse_ratio = 1.07%, sparsity = 96.95% , sparse_accuracy = 98.32, training_time = 1566s
Epoch 21: A_NQ = 98.36, H_NQ = 981800, A_Q = 98.38, H_Q = 19664, zstd_ratio = 1.48%, sparse_ratio = 1.08%, sparsity = 96.91% , sparse_accuracy = 98.37, training_time = 1510s
Epoch 22: A_NQ = 97.94, H_NQ = 981752, A_Q = 98.05, H_Q = 19866, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.87% , sparse_accuracy = 98.04, training_time = 1599s
Epoch 23: A_NQ = 98.18, H_NQ = 981854, A_Q = 98.29, H_Q = 19844, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.87% , sparse_accuracy = 98.32, training_time = 1529s
Epoch 24: A_NQ = 98.37, H_NQ = 981794, A_Q = 98.28, H_Q = 19405, zstd_ratio = 1.47%, sparse_ratio = 1.06%, sparsity = 96.96% , sparse_accuracy = 98.27, training_time = 1515s
Epoch 25: A_NQ = 98.11, H_NQ = 981884, A_Q = 98.27, H_Q = 19037, zstd_ratio = 1.45%, sparse_ratio = 1.04%, sparsity = 97.04% , sparse_accuracy = 98.25, training_time = 1455s
Epoch 26: A_NQ = 98.22, H_NQ = 981902, A_Q = 98.38, H_Q = 19462, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.94% , sparse_accuracy = 98.38, training_time = 1526s
Epoch 27: A_NQ = 98.49, H_NQ = 981860, A_Q = 98.4, H_Q = 19485, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.93% , sparse_accuracy = 98.42, training_time = 1467s
Epoch 28: A_NQ = 98.11, H_NQ = 981770, A_Q = 98.2, H_Q = 19322, zstd_ratio = 1.44%, sparse_ratio = 1.05%, sparsity = 96.96% , sparse_accuracy = 98.16, training_time = 1487s
Epoch 29: A_NQ = 98.77, H_NQ = 981882, A_Q = 98.39, H_Q = 18967, zstd_ratio = 1.44%, sparse_ratio = 1.04%, sparsity = 97.04% , sparse_accuracy = 98.37, training_time = 1479s
Epoch 30: A_NQ = 98.46, H_NQ = 981826, A_Q = 98.49, H_Q = 19046, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.03% , sparse_accuracy = 98.48, training_time = 1511s
Epoch 31: A_NQ = 98.45, H_NQ = 981868, A_Q = 98.7, H_Q = 18860, zstd_ratio = 1.43%, sparse_ratio = 1.03%, sparsity = 97.07% , sparse_accuracy = 98.67, training_time = 1487s
Epoch 32: A_NQ = 98.31, H_NQ = 981812, A_Q = 98.48, H_Q = 19043, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.03% , sparse_accuracy = 98.43, training_time = 1280s
Epoch 33: A_NQ = 98.04, H_NQ = 981880, A_Q = 98.14, H_Q = 18978, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.04% , sparse_accuracy = 98.14, training_time = 1380s
Epoch 34: A_NQ = 98.35, H_NQ = 981898, A_Q = 98.28, H_Q = 18983, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.04% , sparse_accuracy = 98.26, training_time = 1572s
Epoch 35: A_NQ = 98.02, H_NQ = 981880, A_Q = 98.06, H_Q = 19204, zstd_ratio = 1.44%, sparse_ratio = 1.05%, sparsity = 96.99% , sparse_accuracy = 98.07, training_time = 1467s
Epoch 36: A_NQ = 98.35, H_NQ = 981838, A_Q = 98.32, H_Q = 18588, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.12% , sparse_accuracy = 98.31, training_time = 1466s
Epoch 37: A_NQ = 98.35, H_NQ = 981900, A_Q = 98.42, H_Q = 18631, zstd_ratio = 1.42%, sparse_ratio = 1.03%, sparsity = 97.11% , sparse_accuracy = 98.44, training_time = 1442s
Epoch 38: A_NQ = 98.47, H_NQ = 981471, A_Q = 98.17, H_Q = 19067, zstd_ratio = 1.44%, sparse_ratio = 1.04%, sparsity = 97.02% , sparse_accuracy = 98.16, training_time = 1549s
Epoch 39: A_NQ = 98.21, H_NQ = 981870, A_Q = 98.32, H_Q = 18816, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.07% , sparse_accuracy = 98.33, training_time = 1471s
Epoch 40: A_NQ = 98.33, H_NQ = 981898, A_Q = 98.36, H_Q = 18485, zstd_ratio = 1.41%, sparse_ratio = 1.02%, sparsity = 97.14% , sparse_accuracy = 98.37, training_time = 1638s
Epoch 41: A_NQ = 98.4, H_NQ = 981900, A_Q = 98.66, H_Q = 18613, zstd_ratio = 1.40%, sparse_ratio = 1.02%, sparsity = 97.11% , sparse_accuracy = 98.66, training_time = 1444s
Epoch 42: A_NQ = 98.31, H_NQ = 981862, A_Q = 98.1, H_Q = 18881, zstd_ratio = 1.43%, sparse_ratio = 1.03%, sparsity = 97.05% , sparse_accuracy = 98.06, training_time = 1533s
Epoch 43: A_NQ = 98.65, H_NQ = 981898, A_Q = 98.36, H_Q = 18260, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.19% , sparse_accuracy = 98.34, training_time = 1445s
Epoch 44: A_NQ = 98.6, H_NQ = 981866, A_Q = 98.64, H_Q = 18596, zstd_ratio = 1.40%, sparse_ratio = 1.02%, sparsity = 97.11% , sparse_accuracy = 98.65, training_time = 1473s
Epoch 45: A_NQ = 98.42, H_NQ = 981896, A_Q = 98.44, H_Q = 18224, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.19% , sparse_accuracy = 98.44, training_time = 1476s
Epoch 46: A_NQ = 98.59, H_NQ = 981888, A_Q = 98.55, H_Q = 18531, zstd_ratio = 1.39%, sparse_ratio = 1.01%, sparsity = 97.12% , sparse_accuracy = 98.53, training_time = 1631s
Epoch 47: A_NQ = 98.6, H_NQ = 981828, A_Q = 98.06, H_Q = 18051, zstd_ratio = 1.36%, sparse_ratio = 0.99%, sparsity = 97.22% , sparse_accuracy = 98.05, training_time = 1472s
Epoch 48: A_NQ = 98.65, H_NQ = 981874, A_Q = 98.45, H_Q = 17996, zstd_ratio = 1.38%, sparse_ratio = 0.99%, sparsity = 97.24% , sparse_accuracy = 98.41, training_time = 1047s
Epoch 49: A_NQ = 98.14, H_NQ = 981888, A_Q = 98.48, H_Q = 17993, zstd_ratio = 1.36%, sparse_ratio = 0.99%, sparsity = 97.23% , sparse_accuracy = 98.48, training_time = 1360s
Epoch 50: A_NQ = 98.07, H_NQ = 981892, A_Q = 97.93, H_Q = 17988, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.23% , sparse_accuracy = 97.92, training_time = 1441s
Epoch 51: A_NQ = 98.7, H_NQ = 981866, A_Q = 98.48, H_Q = 17768, zstd_ratio = 1.36%, sparse_ratio = 0.99%, sparsity = 97.28% , sparse_accuracy = 98.47, training_time = 1652s
Epoch 52: A_NQ = 98.48, H_NQ = 981858, A_Q = 98.47, H_Q = 17815, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.27% , sparse_accuracy = 98.48, training_time = 1363s
Epoch 53: A_NQ = 98.78, H_NQ = 981856, A_Q = 98.56, H_Q = 18220, zstd_ratio = 1.39%, sparse_ratio = 1.00%, sparsity = 97.18% , sparse_accuracy = 98.56, training_time = 918s
Epoch 54: A_NQ = 98.25, H_NQ = 981842, A_Q = 98.38, H_Q = 18905, zstd_ratio = 1.41%, sparse_ratio = 1.03%, sparsity = 97.02% , sparse_accuracy = 98.35, training_time = 1006s
Epoch 55: A_NQ = 98.45, H_NQ = 981880, A_Q = 98.27, H_Q = 17863, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.27, training_time = 1552s
Epoch 56: A_NQ = 98.4, H_NQ = 981871, A_Q = 98.38, H_Q = 17521, zstd_ratio = 1.34%, sparse_ratio = 0.98%, sparsity = 97.33% , sparse_accuracy = 98.36, training_time = 1392s
Epoch 57: A_NQ = 98.49, H_NQ = 981796, A_Q = 98.03, H_Q = 17903, zstd_ratio = 1.38%, sparse_ratio = 1.00%, sparsity = 97.24% , sparse_accuracy = 97.98, training_time = 1221s
Epoch 58: A_NQ = 98.63, H_NQ = 981868, A_Q = 98.65, H_Q = 17787, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.27% , sparse_accuracy = 98.66, training_time = 1414s
Epoch 59: A_NQ = 98.19, H_NQ = 981818, A_Q = 98.45, H_Q = 18061, zstd_ratio = 1.37%, sparse_ratio = 0.99%, sparsity = 97.21% , sparse_accuracy = 98.45, training_time = 1583s
Epoch 60: A_NQ = 97.98, H_NQ = 981748, A_Q = 98.62, H_Q = 17375, zstd_ratio = 1.33%, sparse_ratio = 0.97%, sparsity = 97.35% , sparse_accuracy = 98.59, training_time = 1478s
Epoch 61: A_NQ = 98.32, H_NQ = 981896, A_Q = 98.47, H_Q = 18051, zstd_ratio = 1.38%, sparse_ratio = 0.99%, sparsity = 97.20% , sparse_accuracy = 98.47, training_time = 1479s
Epoch 62: A_NQ = 98.46, H_NQ = 981868, A_Q = 98.53, H_Q = 17806, zstd_ratio = 1.37%, sparse_ratio = 0.99%, sparsity = 97.26% , sparse_accuracy = 98.56, training_time = 1453s
Epoch 63: A_NQ = 98.52, H_NQ = 981904, A_Q = 98.52, H_Q = 17771, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.26% , sparse_accuracy = 98.55, training_time = 1555s
Epoch 64: A_NQ = 98.26, H_NQ = 981864, A_Q = 98.56, H_Q = 17954, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.23% , sparse_accuracy = 98.55, training_time = 1472s
Epoch 65: A_NQ = 98.69, H_NQ = 981896, A_Q = 98.69, H_Q = 17500, zstd_ratio = 1.35%, sparse_ratio = 0.97%, sparsity = 97.33% , sparse_accuracy = 98.7, training_time = 1467s
Epoch 66: A_NQ = 98.46, H_NQ = 981896, A_Q = 98.08, H_Q = 17493, zstd_ratio = 1.33%, sparse_ratio = 0.97%, sparsity = 97.32% , sparse_accuracy = 98.09, training_time = 1477s
Epoch 67: A_NQ = 98.45, H_NQ = 981884, A_Q = 98.37, H_Q = 18282, zstd_ratio = 1.38%, sparse_ratio = 1.00%, sparsity = 97.15% , sparse_accuracy = 98.38, training_time = 1492s
Epoch 68: A_NQ = 98.43, H_NQ = 981906, A_Q = 98.51, H_Q = 17894, zstd_ratio = 1.37%, sparse_ratio = 0.99%, sparsity = 97.23% , sparse_accuracy = 98.5, training_time = 1447s
Epoch 69: A_NQ = 98.15, H_NQ = 981882, A_Q = 98.35, H_Q = 18368, zstd_ratio = 1.37%, sparse_ratio = 1.01%, sparsity = 97.13% , sparse_accuracy = 98.36, training_time = 1471s
Epoch 70: A_NQ = 98.38, H_NQ = 981826, A_Q = 98.3, H_Q = 17759, zstd_ratio = 1.34%, sparse_ratio = 0.98%, sparsity = 97.26% , sparse_accuracy = 98.33, training_time = 1467s
Epoch 71: A_NQ = 98.17, H_NQ = 981860, A_Q = 98.69, H_Q = 17665, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.28% , sparse_accuracy = 98.69, training_time = 1499s
Epoch 72: A_NQ = 98.39, H_NQ = 981819, A_Q = 98.63, H_Q = 17508, zstd_ratio = 1.34%, sparse_ratio = 0.96%, sparsity = 97.31% , sparse_accuracy = 98.63, training_time = 1381s
Epoch 73: A_NQ = 98.59, H_NQ = 981900, A_Q = 98.23, H_Q = 17333, zstd_ratio = 1.32%, sparse_ratio = 0.97%, sparsity = 97.35% , sparse_accuracy = 98.25, training_time = 1391s
Epoch 74: A_NQ = 98.46, H_NQ = 981898, A_Q = 98.19, H_Q = 17301, zstd_ratio = 1.32%, sparse_ratio = 0.95%, sparsity = 97.36% , sparse_accuracy = 98.2, training_time = 1413s
Epoch 75: A_NQ = 98.36, H_NQ = 981752, A_Q = 98.5, H_Q = 17142, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.39% , sparse_accuracy = 98.48, training_time = 1366s
Epoch 76: A_NQ = 98.58, H_NQ = 981866, A_Q = 98.06, H_Q = 17612, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.29% , sparse_accuracy = 98.08, training_time = 1363s
Epoch 77: A_NQ = 98.5, H_NQ = 981874, A_Q = 97.69, H_Q = 17910, zstd_ratio = 1.34%, sparse_ratio = 0.98%, sparsity = 97.23% , sparse_accuracy = 97.68, training_time = 1350s
Epoch 78: A_NQ = 98.53, H_NQ = 981868, A_Q = 98.61, H_Q = 17867, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.24% , sparse_accuracy = 98.59, training_time = 1329s
Epoch 79: A_NQ = 98.34, H_NQ = 981888, A_Q = 98.62, H_Q = 18145, zstd_ratio = 1.37%, sparse_ratio = 0.99%, sparsity = 97.18% , sparse_accuracy = 98.6, training_time = 1315s
Epoch 80: A_NQ = 98.22, H_NQ = 981886, A_Q = 98.57, H_Q = 16916, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.44% , sparse_accuracy = 98.56, training_time = 1300s
Epoch 81: A_NQ = 97.96, H_NQ = 981886, A_Q = 98.41, H_Q = 17205, zstd_ratio = 1.32%, sparse_ratio = 0.95%, sparsity = 97.38% , sparse_accuracy = 98.41, training_time = 1278s
Epoch 82: A_NQ = 98.63, H_NQ = 981819, A_Q = 98.69, H_Q = 17129, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.40% , sparse_accuracy = 98.73, training_time = 1282s
Epoch 83: A_NQ = 98.55, H_NQ = 981788, A_Q = 98.43, H_Q = 16805, zstd_ratio = 1.30%, sparse_ratio = 0.93%, sparsity = 97.46% , sparse_accuracy = 98.42, training_time = 1282s
Epoch 84: A_NQ = 98.45, H_NQ = 981862, A_Q = 97.95, H_Q = 17344, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.34% , sparse_accuracy = 97.99, training_time = 1288s
Epoch 85: A_NQ = 98.41, H_NQ = 981882, A_Q = 97.64, H_Q = 17823, zstd_ratio = 1.37%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 97.69, training_time = 991s
Epoch 86: A_NQ = 98.61, H_NQ = 981878, A_Q = 98.68, H_Q = 17349, zstd_ratio = 1.33%, sparse_ratio = 0.97%, sparsity = 97.35% , sparse_accuracy = 98.69, training_time = 968s
Epoch 87: A_NQ = 98.65, H_NQ = 981860, A_Q = 98.57, H_Q = 17257, zstd_ratio = 1.34%, sparse_ratio = 0.96%, sparsity = 97.37% , sparse_accuracy = 98.54, training_time = 918s
Epoch 88: A_NQ = 98.06, H_NQ = 981780, A_Q = 98.57, H_Q = 17506, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.31% , sparse_accuracy = 98.58, training_time = 945s
Epoch 89: A_NQ = 98.36, H_NQ = 981842, A_Q = 98.4, H_Q = 17629, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.28% , sparse_accuracy = 98.42, training_time = 1107s
Epoch 90: A_NQ = 98.5, H_NQ = 981838, A_Q = 98.55, H_Q = 17251, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.36% , sparse_accuracy = 98.55, training_time = 1155s
Epoch 91: A_NQ = 98.62, H_NQ = 981856, A_Q = 98.31, H_Q = 17312, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.35% , sparse_accuracy = 98.32, training_time = 1200s
Epoch 92: A_NQ = 98.44, H_NQ = 981828, A_Q = 98.58, H_Q = 17743, zstd_ratio = 1.33%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.61, training_time = 1228s
Epoch 93: A_NQ = 98.53, H_NQ = 981844, A_Q = 98.53, H_Q = 16832, zstd_ratio = 1.32%, sparse_ratio = 0.94%, sparsity = 97.45% , sparse_accuracy = 98.53, training_time = 1140s
Epoch 94: A_NQ = 98.81, H_NQ = 981880, A_Q = 98.59, H_Q = 16805, zstd_ratio = 1.31%, sparse_ratio = 0.95%, sparsity = 97.45% , sparse_accuracy = 98.57, training_time = 1136s
Epoch 95: A_NQ = 98.54, H_NQ = 981902, A_Q = 98.64, H_Q = 17070, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.40% , sparse_accuracy = 98.64, training_time = 1121s
Epoch 96: A_NQ = 98.73, H_NQ = 981864, A_Q = 98.5, H_Q = 17635, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.27% , sparse_accuracy = 98.46, training_time = 1126s
Epoch 97: A_NQ = 98.59, H_NQ = 981890, A_Q = 98.49, H_Q = 17379, zstd_ratio = 1.33%, sparse_ratio = 0.95%, sparsity = 97.34% , sparse_accuracy = 98.5, training_time = 1069s
Epoch 98: A_NQ = 98.32, H_NQ = 981876, A_Q = 98.56, H_Q = 17227, zstd_ratio = 1.31%, sparse_ratio = 0.95%, sparsity = 97.37% , sparse_accuracy = 98.56, training_time = 1051s
Epoch 99: A_NQ = 98.48, H_NQ = 981876, A_Q = 98.44, H_Q = 17650, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.27% , sparse_accuracy = 98.47, training_time = 1016s
Epoch 100: A_NQ = 98.52, H_NQ = 981864, A_Q = 98.17, H_Q = 16959, zstd_ratio = 1.31%, sparse_ratio = 0.95%, sparsity = 97.42% , sparse_accuracy = 98.15, training_time = 970s
------------------------------------------------------------
delta = 7.3
Epoch 1: A_NQ = 96.62, H_NQ = 981914, A_Q = 96.76, H_Q = 43040, zstd_ratio = 2.67%, sparse_ratio = 2.08%, sparsity = 90.67% , sparse_accuracy = 96.71, training_time = 1370s
Epoch 2: A_NQ = 97.06, H_NQ = 981872, A_Q = 97.16, H_Q = 36994, zstd_ratio = 2.41%, sparse_ratio = 1.84%, sparsity = 92.61% , sparse_accuracy = 97.11, training_time = 1464s
Epoch 3: A_NQ = 97.75, H_NQ = 981892, A_Q = 96.94, H_Q = 33912, zstd_ratio = 2.26%, sparse_ratio = 1.71%, sparsity = 93.52% , sparse_accuracy = 96.99, training_time = 1465s
Epoch 4: A_NQ = 97.47, H_NQ = 981884, A_Q = 97.7, H_Q = 31103, zstd_ratio = 2.12%, sparse_ratio = 1.58%, sparsity = 94.26% , sparse_accuracy = 97.69, training_time = 804s
Epoch 5: A_NQ = 97.38, H_NQ = 981898, A_Q = 97.45, H_Q = 29819, zstd_ratio = 2.02%, sparse_ratio = 1.53%, sparsity = 94.60% , sparse_accuracy = 97.43, training_time = 1705s
Epoch 6: A_NQ = 97.1, H_NQ = 981882, A_Q = 97.7, H_Q = 28144, zstd_ratio = 1.93%, sparse_ratio = 1.45%, sparsity = 95.01% , sparse_accuracy = 97.69, training_time = 1552s
Epoch 7: A_NQ = 98.04, H_NQ = 981892, A_Q = 97.82, H_Q = 26799, zstd_ratio = 1.90%, sparse_ratio = 1.40%, sparsity = 95.32% , sparse_accuracy = 97.81, training_time = 1503s
Epoch 8: A_NQ = 98.11, H_NQ = 981840, A_Q = 97.51, H_Q = 25937, zstd_ratio = 1.84%, sparse_ratio = 1.36%, sparsity = 95.51% , sparse_accuracy = 97.55, training_time = 1527s
Epoch 9: A_NQ = 97.05, H_NQ = 981902, A_Q = 97.36, H_Q = 23418, zstd_ratio = 1.73%, sparse_ratio = 1.26%, sparsity = 96.10% , sparse_accuracy = 97.36, training_time = 1534s
Epoch 10: A_NQ = 97.84, H_NQ = 981874, A_Q = 97.74, H_Q = 24150, zstd_ratio = 1.76%, sparse_ratio = 1.29%, sparsity = 95.93% , sparse_accuracy = 97.71, training_time = 1564s
Epoch 11: A_NQ = 98.22, H_NQ = 981660, A_Q = 98.24, H_Q = 22548, zstd_ratio = 1.68%, sparse_ratio = 1.21%, sparsity = 96.29% , sparse_accuracy = 98.23, training_time = 1667s
Epoch 12: A_NQ = 98.24, H_NQ = 981802, A_Q = 98.23, H_Q = 21919, zstd_ratio = 1.63%, sparse_ratio = 1.19%, sparsity = 96.44% , sparse_accuracy = 98.24, training_time = 1457s
Epoch 13: A_NQ = 97.98, H_NQ = 981848, A_Q = 98.38, H_Q = 21657, zstd_ratio = 1.61%, sparse_ratio = 1.18%, sparsity = 96.48% , sparse_accuracy = 98.37, training_time = 1530s
Epoch 14: A_NQ = 98.03, H_NQ = 981824, A_Q = 98.17, H_Q = 21506, zstd_ratio = 1.60%, sparse_ratio = 1.16%, sparsity = 96.51% , sparse_accuracy = 98.17, training_time = 1432s
Epoch 15: A_NQ = 98.19, H_NQ = 981900, A_Q = 97.96, H_Q = 21504, zstd_ratio = 1.58%, sparse_ratio = 1.16%, sparsity = 96.50% , sparse_accuracy = 97.95, training_time = 1694s
Epoch 16: A_NQ = 97.94, H_NQ = 981892, A_Q = 98.32, H_Q = 20837, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.64% , sparse_accuracy = 98.32, training_time = 1535s
Epoch 17: A_NQ = 98.29, H_NQ = 981878, A_Q = 98.36, H_Q = 20948, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.61% , sparse_accuracy = 98.36, training_time = 1502s
Epoch 18: A_NQ = 98.27, H_NQ = 981872, A_Q = 98.14, H_Q = 20441, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.72% , sparse_accuracy = 98.11, training_time = 1541s
Epoch 19: A_NQ = 98.5, H_NQ = 981818, A_Q = 98.31, H_Q = 20068, zstd_ratio = 1.50%, sparse_ratio = 1.08%, sparsity = 96.79% , sparse_accuracy = 98.3, training_time = 1676s
Epoch 20: A_NQ = 97.56, H_NQ = 981880, A_Q = 97.99, H_Q = 19873, zstd_ratio = 1.49%, sparse_ratio = 1.07%, sparsity = 96.83% , sparse_accuracy = 97.97, training_time = 1540s
Epoch 21: A_NQ = 98.31, H_NQ = 981742, A_Q = 98.28, H_Q = 20068, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.80% , sparse_accuracy = 98.29, training_time = 1506s
Epoch 22: A_NQ = 97.97, H_NQ = 981908, A_Q = 97.31, H_Q = 20139, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.78% , sparse_accuracy = 97.27, training_time = 1497s
Epoch 23: A_NQ = 98.2, H_NQ = 981886, A_Q = 97.92, H_Q = 20268, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.74% , sparse_accuracy = 97.91, training_time = 1660s
